"TestSize","RunTime","SolutionsFound"  
2137,72,571
2138,72,576
2139,72,625
2140,73,613
2141,72,595
2142,73,630
2143,73,626
2144,72,611
2145,73,673
2146,73,620
2147,73,600
2148,74,631
2149,73,666
2150,74,609
2151,73,591
2152,74,595
2153,74,637
2154,74,626
2155,74,614
2156,74,614
2157,74,598
2158,74,627
2159,75,590
2160,74,627
2161,75,605
2162,74,625
2163,75,681
2164,75,626
2165,75,628
2166,75,650
2167,75,612
2168,75,689
2169,78,595
2170,76,626
2171,75,635
2172,76,656
2173,76,648
2174,76,628
2175,76,662
2176,76,666
2177,76,615
2178,76,629
2179,77,656
2180,76,663
2181,77,587
2182,77,698
2183,76,674
2184,77,592
2185,77,747
2186,78,642
2187,77,638
2188,77,644
2189,78,623
2190,77,722
2191,78,671
2192,78,628
2193,78,665
2194,78,653
2195,79,632
2196,78,696
2197,78,670
2198,79,681
2199,79,671
2200,79,666
2201,78,706
2202,79,679
2203,80,687
2204,79,648
2205,79,687
2206,80,677
2207,79,663
2208,80,651
2209,80,689
2210,79,715
2211,80,642
2212,80,665
2213,80,674
2214,80,678
2215,81,673
2216,80,645
2217,80,649
2218,81,682
2219,81,690
2220,81,692
2221,80,704
2222,82,689
2223,81,664
2224,81,676
2225,81,704
2226,82,657
2227,81,711
2228,82,750
2229,82,672
2230,82,682
2231,82,703
2232,82,694
2233,83,670
2234,82,754
2235,82,738
2236,83,689
2237,83,685
2238,82,669
2239,83,719
2240,83,667
2241,83,757
2242,84,704
2243,83,744
2244,84,691
2245,83,704
2246,84,665
2247,84,720
2248,84,708
2249,84,693
2250,85,750
2251,84,744
2252,85,778
2253,84,681
2254,85,730
2255,84,704
2256,85,708
2257,85,690
2258,85,710
2259,85,791
2260,86,684
2261,85,727
2262,86,771
2263,86,748
2264,85,699
2265,86,664
2266,86,771
2267,87,686
2268,86,734
2269,87,697
2270,86,755
2271,87,752
2272,87,745
2273,86,731
2274,87,756
2275,88,754
2276,87,768
2277,87,747
2278,88,742
2279,87,741
2280,88,706
2281,88,742
2282,88,803
2283,88,763
2284,88,775
2285,88,736
2286,88,723
2287,88,730
2288,89,750
2289,88,732
2290,89,719
2291,89,747
2292,89,745
2293,89,751
2294,89,805
2295,90,764
2296,89,752
2297,90,744
2298,89,696
2299,90,744
2300,90,748
2301,90,741
2302,91,734
2303,90,765
2304,90,763
2305,91,738
2306,91,727
2307,91,789
2308,91,781
2309,91,703
2310,91,800
2311,91,791
2312,92,748
2313,91,779
2314,91,803
2315,92,761
2316,92,804
2317,92,723
2318,92,808
2319,92,741
2320,92,740
2321,92,758
2322,93,743
2323,92,766
2324,93,789
2325,93,810
2326,93,768
2327,93,816
2328,93,824
2329,93,780
2330,94,799
2331,93,764
2332,94,853
2333,94,799
2334,94,773
2335,94,791
2336,94,794
2337,94,799
2338,95,805
2339,94,757
2340,95,800
2341,95,746
2342,95,791
2343,95,826
2344,95,814
2345,95,766
2346,95,805
2347,96,816
2348,96,809
2349,95,785
2350,96,836
2351,96,773
2352,97,837
2353,96,807
2354,97,857
2355,96,817
2356,97,835
2357,97,884
2358,97,778
2359,97,852
2360,97,849
2361,98,861
2362,97,838
2363,98,813
2364,97,782
2365,97,854
2366,98,802
2367,98,843
2368,98,842
2369,98,823
2370,99,852
2371,98,793
2372,99,842
2373,98,794
2374,99,880
2375,99,783
2376,99,824
2377,99,827
2378,100,827
2379,99,850
2380,100,813
2381,100,841
2382,100,814
2383,102,834
2384,100,887
2385,101,812
2386,100,829
2387,101,837
2388,100,778
2389,101,836
2390,101,802
2391,101,817
2392,101,893
2393,101,854
2394,102,882
2395,101,887
2396,102,815
2397,102,837
2398,102,852
2399,103,840
2400,103,874
2401,102,928
2402,103,865
2403,102,821
2404,103,849
2405,103,909
2406,103,816
2407,103,850
2408,104,860
2409,103,838
2410,104,882
2411,103,928
2412,104,873
2413,104,876
2414,104,864
2415,105,877
2416,104,908
2417,104,895
2418,105,899
2419,105,925
2420,105,883
2421,105,876
2422,105,862
2423,105,863
2424,105,943
2425,106,907
2426,106,882
2427,105,871
2428,106,911
2429,106,878
2430,107,904
2431,106,908
2432,106,899
2433,107,869
2434,107,940
2435,106,841
2436,107,899
2437,107,897
2438,107,920
2439,108,910
2440,107,911
2441,108,913
2442,108,865
2443,108,943
2444,108,924
2445,108,961
2446,108,908
2447,109,934
2448,108,925
2449,109,880
2450,109,907
2451,109,946
2452,109,893
2453,109,911
2454,110,968
2455,109,943
2456,110,957
2457,110,932
2458,109,910
2459,111,857
2460,110,894
2461,110,930
2462,110,965
2463,111,943
2464,111,931
2465,111,973
2466,111,910
2467,110,883
2468,111,902
2469,112,950
2470,111,988
2471,111,910
2472,112,966
2473,112,918
2474,112,959
2475,112,937
2476,112,915
2477,112,937
2478,112,959
2479,113,899
2480,113,922
2481,113,941
2482,112,937
2483,114,938
2484,113,950
2485,113,956
2486,114,916
2487,114,991
2488,114,934
2489,114,979
2490,114,947
2491,114,946
2492,114,972
2493,114,952
2494,115,938
2495,115,962
2496,115,998
2497,115,968
2498,115,978
2499,115,959
2500,115,930
2501,116,1042
2502,116,934
2503,115,998
2504,116,1031
2505,117,1000
2506,118,969
